"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro 49e25aa808a84afd";2025-09-10;13:00:41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ID_SITE;DATE;HEURE;COEF_MAREE;MAREE;PROF_TEXT;PROF_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;CHLA;qCHLA
//;(yyyy-mm-dd);(hh:mm:ss);-;-;-;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;µg/l;
10;2022-11-25;07:37:13;0.00;inc;F;24.00;Sola;42.4883;3.145;16.942;2;38.075;2;5.47;6;7.937;6;0.021;6;0.33;6;0.06;6;0.01;0;1.07;6;999999;5;999999;5;4.996;6;0.75;6
10;2022-11-30;08:16:40;0.00;inc;S;3.00;Sola;42.4883;3.145;15.815;2;38.146;2;5.42;6;999999;9;0.062;6;0.18;6;0.06;6;0.03;2;0.85;6;87.000;2;15.000;2;0.750;6;0.57;6
10;2022-11-30;08:17:17;0.00;inc;F;24.00;Sola;42.4883;3.145;15.881;2;38.236;2;5.39;6;999999;9;0.066;6;0.23;6;0.06;6;0.04;2;0.90;6;365.000;2;66.000;2;1.100;6;0.56;6
10;2022-12-06;07:41:28;0.00;inc;S;3.00;Sola;42.4883;3.145;15.239;2;38.216;2;5.42;6;999999;9;0.068;6;0.21;6;0.09;6;0.03;6;0.83;6;87.000;2;12.000;2;1.315;6;0.53;6
10;2022-12-06;07:42:03;0.00;inc;F;24.00;Sola;42.4883;3.145;15.287;2;38.247;2;5.40;6;999999;9;0.084;6;0.23;6;0.09;6;0.03;2;0.81;6;117.000;2;16.000;2;0.710;6;0.46;6
10;2022-12-13;07:27:20;0.00;inc;S;3.00;Sola;42.4883;3.145;14.605;2;38.133;2;5.42;6;999999;9;0.166;6;0.33;2;0.16;6;0.02;6;0.95;2;74.000;2;12.000;2;1.098;6;0.49;6
10;2022-12-13;07:27:55;0.00;inc;F;24.00;Sola;42.4883;3.145;14.362;2;38.164;2;5.45;6;999999;9;0.180;6;0.34;6;0.13;6;0.03;6;0.99;6;103.000;2;18.000;2;1.607;6;0.49;6
10;2023-01-03;08:08:49;0.00;inc;S;3.00;Sola;42.4883;3.145;14.233;2;37.336;2;5.65;6;7.943;6;0.094;6;2.14;6;0.25;6;0.03;6;2.18;6;95.000;2;16.000;2;1.617;6;0.86;6
10;2023-01-03;08:09:38;0.00;inc;F;24.00;Sola;42.4883;3.145;15.018;2;37.988;2;5.40;6;7.940;6;0.047;6;0.62;6;0.29;6;0.04;6;1.51;6;70.000;2;8.000;2;1.799;6;0.54;6
10;2023-01-10;07:47:17;0.00;inc;S;3.00;Sola;42.4883;3.145;13.623;2;36.350;2;5.93;6;7.971;2;0.067;6;3.24;6;0.28;6;0.05;2;0.69;6;150.000;2;23.000;2;3.406;6;2.35;6
10;2023-01-10;07:47:52;0.00;inc;F;24.00;Sola;42.4883;3.145;14.189;2;36.893;2;5.30;6;7.957;2;0.070;6;4.29;6;0.27;6;0.05;2;0.42;6;140.000;2;22.000;2;0.790;2;2.04;6
10;2023-01-18;07:41:48;0.00;inc;S;3.00;Sola;42.4883;3.145;13.801;2;37.597;2;5.61;6;7.975;6;0.035;6;1.16;6;0.20;6;0.03;6;0.37;6;114.000;2;18.000;2;1.508;6;1.27;6
10;2023-01-18;07:42:23;0.00;inc;F;24.00;Sola;42.4883;3.145;14.516;2;38.044;2;5.95;6;7.954;6;0.034;6;1.26;6;0.17;6;0.05;2;1.04;6;62.000;2;8.000;2;1.680;6;0.70;6
10;2023-01-24;07:38:47;0.00;inc;S;3.00;Sola;42.4883;3.145;11.852;2;37.860;2;5.97;6;7.961;6;0.025;6;0.97;6;0.21;6;0.11;6;0.46;6;163.000;2;23.000;2;3.200;6;2.26;6
10;2023-01-24;07:39:22;0.00;inc;F;24.00;Sola;42.4883;3.145;11.935;2;37.935;2;5.95;6;7.963;6;0.027;6;0.95;6;0.19;6;0.11;6;0.38;6;133.000;2;20.000;2;3.083;6;2.18;6
10;2023-01-31;07:42:04;0.00;inc;S;3.00;Sola;42.4883;3.145;12.386;2;38.051;2;5.93;6;7.946;6;0.021;6;1.16;6;0.19;6;0.06;6;0.51;6;142.000;2;21.000;2;1.579;6;1.27;6
10;2023-01-31;07:42:46;0.00;inc;F;24.00;Sola;42.4883;3.145;12.455;2;38.104;2;5.89;6;7.947;6;0.021;6;1.58;6;0.19;6;0.05;6;0.50;6;147.000;2;19.000;2;2.577;6;1.27;6
10;2023-02-07;07:42:52;0.00;inc;S;3.00;Sola;42.4883;3.145;12.003;2;37.979;2;6.01;6;7.942;2;0.038;6;0.66;6;0.25;6;0.14;6;0.58;6;180.000;2;28.000;2;4.710;6;1.29;6
10;2023-02-07;07:43:29;0.00;inc;F;24.00;Sola;42.4883;3.145;12.091;2;38.058;2;6.01;6;7.940;2;0.042;6;0.70;6;0.25;6;0.10;6;0.55;6;249.000;2;35.000;2;10.040;6;1.35;6
10;2023-02-14;07:27:35;0.00;inc;S;3.00;Sola;42.4883;3.145;12.753;2;38.116;2;5.80;6;7.921;6;0.034;6;1.53;6;0.22;6;0.06;6;1.04;6;94.000;2;13.000;2;1.375;6;1.04;2
10;2023-02-14;07:28:20;0.00;inc;F;24.00;Sola;42.4883;3.145;12.308;2;38.138;2;5.79;6;7.913;6;0.100;6;1.25;6;0.40;6;0.07;6;0.94;6;94.000;2;13.000;2;2.092;6;0.71;6
10;2023-02-21;08:08:32;0.00;inc;S;3.00;Sola;42.4883;3.145;12.751;2;38.111;2;5.88;6;999999;9;0.088;6;1.48;6;0.18;6;0.04;6;1.12;6;144.000;2;21.000;2;1.025;6;0.93;6
10;2023-02-21;08:09:05;0.00;inc;F;24.00;Sola;42.4883;3.145;12.713;2;38.153;2;5.88;6;999999;9;0.134;6;1.07;6;0.21;6;0.03;2;0.89;6;81.000;2;12.000;2;1.263;6;0.62;6
10;2023-03-01;07:42:04;0.00;inc;S;3.00;Sola;42.4883;3.145;11.186;2;37.839;2;6.04;6;7.922;6;0.186;6;1.82;6;0.19;6;0.06;6;2.19;6;113.000;2;18.000;2;3.810;6;0.87;6
10;2023-03-01;07:42:37;0.00;inc;F;24.00;Sola;42.4883;3.145;11.217;2;37.854;2;6.03;6;7.916;6;0.198;6;1.92;6;0.19;6;0.07;6;2.40;6;120.000;2;17.000;2;3.773;6;0.81;6
10;2023-03-07;07:37:06;0.00;inc;S;3.00;Sola;42.4883;3.145;11.855;2;37.973;2;5.99;6;7.922;6;0.015;6;1.03;6;0.37;6;0.03;6;1.26;6;117.000;2;21.000;2;1.330;6;1.11;6
10;2023-03-07;07:37:44;0.00;inc;F;24.00;Sola;42.4883;3.145;11.906;2;38.025;2;6.00;6;7.922;6;0.011;6;1.03;6;0.38;6;0.04;2;1.30;6;88.000;2;12.000;2;1.960;6;1.16;6
10;2023-03-14;07:35:19;0.00;inc;S;3.00;Sola;42.4883;3.145;12.599;2;37.993;2;6.01;6;7.920;6;0.033;6;0.74;6;0.17;6;0.00;0;1.51;6;156.000;2;22.000;2;1.301;6;0.73;6
10;2023-03-14;07:35:52;0.00;inc;F;24.00;Sola;42.4883;3.145;12.155;2;37.969;2;5.87;6;7.920;6;0.085;6;0.85;6;0.21;6;0.01;0;1.55;6;133.000;2;20.000;2;1.810;6;0.89;2
10;2023-03-22;07:25:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.822;2;38.009;2;5.94;6;7.927;6;0.065;6;0.65;6;0.25;6;0.02;6;1.61;6;114.000;2;18.000;2;1.070;6;0.63;6
10;2023-03-22;07:25:33;0.00;inc;F;24.00;Sola;42.4883;3.145;12.636;2;38.090;2;5.87;6;7.926;6;0.115;6;0.66;6;0.29;6;0.01;0;1.56;6;104.000;2;17.000;2;1.252;6;0.67;6
10;2023-03-28;06:41:54;0.00;inc;S;3.00;Sola;42.4883;3.145;13.123;2;37.596;2;5.95;6;7.930;6;0.069;6;0.95;6;0.21;6;0.02;2;0.67;6;151.000;2;22.000;2;1.075;6;1.15;6
10;2023-03-28;06:42:29;0.00;inc;F;24.00;Sola;42.4883;3.145;13.065;2;37.875;2;5.87;6;7.930;6;0.115;6;0.85;6;0.27;6;0.01;2;1.30;6;175.000;2;21.000;2;1.525;6;1.01;6
10;2023-04-04;06:46:21;0.00;inc;S;3.00;Sola;42.4883;3.145;12.934;2;38.001;2;5.93;6;7.926;2;0.081;6;0.49;6;0.20;6;0.01;2;0.80;6;127.000;2;22.000;2;1.425;6;1.08;6
10;2023-04-04;06:46:53;0.00;inc;F;24.00;Sola;42.4883;3.145;12.931;2;38.025;2;5.90;6;7.922;6;0.080;6;0.54;6;0.21;6;0.01;0;0.95;6;145.000;2;21.000;2;1.800;6;1.06;6
10;2023-04-11;06:28:42;0.00;inc;S;3.00;Sola;42.4883;3.145;13.755;2;38.233;2;5.97;2;7.934;6;0.147;6;0.18;6;0.11;6;0.00;0;0.15;6;187.000;2;31.000;2;0.700;6;0.97;6
10;2023-04-11;06:29:17;0.00;inc;F;24.00;Sola;42.4883;3.145;13.518;2;38.182;2;5.85;6;7.930;2;0.131;6;0.19;6;0.12;6;0.01;2;0.21;6;119.000;2;19.000;2;1.025;6;1.19;6
10;2023-04-18;06:25:00;0.00;inc;S;3.00;Sola;42.4883;3.145;13.476;2;38.142;2;5.87;6;7.938;6;0.021;6;0.19;6;0.03;6;0.03;6;0.34;6;166.000;2;27.000;2;3.293;6;999999;9
10;2023-04-18;06:25:35;0.00;inc;F;24.00;Sola;42.4883;3.145;13.484;2;38.164;2;5.85;6;7.937;6;0.025;6;0.19;6;0.04;6;0.03;6;0.34;6;153.000;2;24.000;2;2.255;6;999999;9
10;2023-04-25;06:34:38;0.00;inc;S;3.00;Sola;42.4883;3.145;14.566;2;38.180;2;5.87;6;7.938;6;0.027;6;0.00;0;0.02;6;0.01;2;0.31;6;184.000;2;32.000;2;0.785;6;1.13;6
10;2023-04-25;06:35:15;0.00;inc;F;24.00;Sola;42.4883;3.145;13.900;2;38.212;2;5.83;6;7.934;6;0.067;6;0.14;6;0.04;6;0.01;0;0.39;6;126.000;2;19.000;2;1.098;6;1.28;6
10;2023-05-02;06:52:25;0.00;inc;S;3.00;Sola;42.4883;3.145;15.189;2;38.110;2;5.81;6;7.937;6;0.004;6;0.02;6;0.00;0;0.01;2;0.25;6;177.000;2;25.000;2;1.915;6;0.79;6
10;2023-05-02;06:53:01;0.00;inc;F;24.00;Sola;42.4883;3.145;15.194;2;38.129;2;5.73;6;7.935;6;0.007;6;0.04;2;0.01;0;0.02;2;0.23;6;149.000;2;21.000;2;2.205;6;0.86;6
10;2023-05-09;06:26:17;0.00;inc;S;3.00;Sola;42.4883;3.145;16.681;2;38.154;2;5.89;6;7.955;6;0.002;0;0.01;0;0.00;0;0.02;2;0.27;6;182.000;2;24.000;2;1.122;6;0.49;6
10;2023-05-09;06:26:51;0.00;inc;F;24.00;Sola;42.4883;3.145;16.414;2;38.130;2;5.73;6;7.954;6;0.003;6;0.01;0;0.00;0;0.02;2;0.29;6;163.000;2;21.000;2;1.071;6;0.50;6
10;2023-05-23;06:34:46;0.00;inc;S;3.00;Sola;42.4883;3.145;15.943;2;38.205;2;5.82;6;7.942;6;0.004;6;0.00;0;0.01;0;0.01;2;0.85;6;172.000;2;28.000;2;1.314;6;0.55;6
10;2023-05-23;06:35:22;0.00;inc;F;24.00;Sola;42.4883;3.145;14.910;2;38.220;2;5.73;6;7.931;6;0.059;6;0.12;6;0.03;6;0.02;2;0.83;6;129.000;2;22.000;2;1.280;6;0.91;6
10;2023-05-30;06:31:39;0.00;inc;S;3.00;Sola;42.4883;3.145;17.653;2;38.071;2;5.82;6;7.935;6;0.007;6;0.00;0;0.00;0;0.00;0;0.36;6;187.000;2;24.000;2;20.125;4;0.31;3
10;2023-05-30;06:32:15;0.00;inc;F;24.00;Sola;42.4883;3.145;16.866;2;38.108;2;5.87;6;7.933;6;0.006;6;0.01;0;0.00;0;0.01;0;0.37;6;163.000;2;24.000;2;15.421;4;0.39;6
10;2023-06-07;07:13:17;0.00;inc;S;3.00;Sola;42.4883;3.145;21.751;2;37.113;2;5.69;6;0.000;1;0.009;6;0.00;0;0.00;0;0.02;2;0.29;6;265.000;2;29.000;2;1.572;6;0.37;6
10;2023-06-07;07:13:52;0.00;inc;F;24.00;Sola;42.4883;3.145;15.283;2;38.346;2;6.04;6;0.000;1;0.015;6;0.06;6;0.01;6;0.04;6;0.21;6;188.000;2;24.000;2;3.288;6;1.26;6
10;2023-06-13;06:46:20;0.00;inc;S;3.00;Sola;42.4883;3.145;22.578;2;36.461;2;5.97;6;0.000;1;0.006;6;0.00;0;0.01;0;0.02;2;0.19;6;277.000;2;36.000;2;31.165;6;0.68;6
10;2023-06-13;06:46:54;0.00;inc;F;24.00;Sola;42.4883;3.145;16.992;2;38.214;2;5.93;6;0.000;1;0.021;6;0.02;0;0.01;0;0.02;2;0.79;6;126.000;2;17.000;2;31.830;6;0.62;6
10;2023-06-20;06:33:33;0.00;inc;S;3.00;Sola;42.4883;3.145;22.003;2;37.321;2;5.30;6;0.000;1;0.002;0;0.03;2;0.00;0;0.02;2;0.53;6;218.000;2;32.000;2;0.850;6;0.25;6
10;2023-06-20;06:34:07;0.00;inc;F;24.00;Sola;42.4883;3.145;16.468;2;38.246;2;5.93;6;0.000;1;0.027;6;0.01;0;0.01;0;0.00;0;0.86;6;131.000;2;21.000;2;0.835;6;0.27;6
10;2023-06-27;06:41:21;0.00;inc;S;3.00;Sola;42.4883;3.145;23.517;2;36.976;2;5.64;6;0.000;1;999999;9;0.00;0;0.00;0;0.01;0;0.35;6;169.000;2;18.000;2;1.056;6;999999;9
10;2023-06-27;06:41:58;0.00;inc;F;24.00;Sola;42.4883;3.145;18.792;2;38.180;2;5.26;6;0.000;1;999999;9;0.02;2;0.01;6;0.01;0;1.68;6;180.000;2;19.000;2;0.810;6;999999;9
10;2023-07-04;06:26:37;0.00;inc;S;3.00;Sola;42.4883;3.145;22.543;2;37.561;2;5.11;6;999999;9;0.006;6;0.03;2;0.00;0;0.00;0;0.36;6;105.963;2;11.400;2;0.762;6;0.16;6
10;2023-07-04;06:27:12;0.00;inc;F;24.00;Sola;42.4883;3.145;17.545;2;37.967;2;4.99;6;999999;9;0.028;6;1.10;6;0.08;6;0.04;2;1.52;6;86.119;2;8.589;2;1.087;6;0.30;6
10;2023-07-11;06:24:08;0.00;inc;S;3.00;Sola;42.4883;3.145;23.925;2;37.928;2;5.08;6;999999;9;0.007;6;0.00;0;0.00;0;0.00;0;0.00;0;107.703;2;15.004;2;0.623;6;0.14;6
10;2023-07-11;06:24:43;0.00;inc;F;24.00;Sola;42.4883;3.145;16.572;2;38.258;2;5.14;6;999999;9;0.011;6;0.00;0;0.00;0;0.00;0;0.00;0;125.459;2;19.360;2;1.823;6;0.17;6
10;2023-07-18;06:18:47;0.00;inc;S;3.00;Sola;42.4883;3.145;23.282;2;38.029;2;5.08;6;999999;9;0.019;6;0.00;0;0.00;0;0.00;0;0.00;0;84.147;2;13.293;2;0.400;6;0.10;6
10;2023-07-18;06:19:23;0.00;inc;F;24.00;Sola;42.4883;3.145;22.342;2;38.055;2;5.14;6;999999;9;0.024;6;0.00;0;0.00;0;0.00;0;0.00;0;135.583;2;15.487;2;1.060;6;0.13;6
10;2023-07-27;06:40:57;0.00;inc;S;3.00;Sola;42.4883;3.145;22.873;2;38.017;2;5.02;6;7.957;3;0.006;6;0.00;0;0.00;0;0.00;0;0.00;0;66.213;2;7.449;2;1.445;6;0.13;6
10;2023-07-27;06:41:32;0.00;inc;F;24.00;Sola;42.4883;3.145;14.864;2;38.743;2;5.07;6;7.881;3;0.064;6;0.00;0;0.00;0;0.00;0;0.00;0;47.215;2;5.304;2;1.280;6;0.44;6
10;2023-08-01;06:52:21;0.00;inc;S;3.00;Sola;42.4883;3.145;23.771;2;38.103;2;4.96;6;7.970;6;0.003;6;0.00;0;0.01;0;0.00;0;0.77;6;79.153;2;10.163;2;0.797;6;0.15;6
10;2023-08-01;06:52:57;0.00;inc;F;24.00;Sola;42.4883;3.145;16.116;2;38.479;2;5.59;6;7.940;6;0.003;6;0.03;2;0.02;6;999999;1;1.28;6;105.164;2;14.883;2;1.800;6;0.63;6
10;2023-08-08;06:19:47;0.00;inc;S;3.00;Sola;42.4883;3.145;21.759;2;38.186;2;5.31;6;7.980;6;0.014;6;0.01;0;0.01;0;999999;1;0.97;6;109.054;2;15.980;2;0.585;6;0.10;6
10;2023-08-08;06:20:21;0.00;inc;F;24.00;Sola;42.4883;3.145;20.827;2;38.253;2;5.50;6;7.960;6;0.019;6;0.08;6;0.01;0;999999;1;1.05;6;91.129;2;12.968;2;1.100;6;0.19;6
10;2023-08-17;06:44:53;0.00;inc;S;3.00;Sola;42.4883;3.145;23.295;2;38.156;2;5.12;6;7.970;2;0.023;6;0.04;2;0.01;0;999999;1;0.86;6;133.775;2;11.408;2;0.695;6;0.11;6
10;2023-08-17;06:45:28;0.00;inc;F;24.00;Sola;42.4883;3.145;19.882;2;38.228;2;5.69;6;7.960;6;0.005;6;0.01;0;0.01;0;999999;1;0.92;6;98.783;2;8.188;2;0.852;6;0.24;6
10;2023-08-23;06:38:36;0.00;inc;S;3.00;Sola;42.4883;3.145;25.019;2;38.177;2;5.01;6;999999;9;0.003;6;0.00;0;0.01;0;0.00;0;1.07;6;89.503;2;14.262;2;0.832;6;0.43;6
10;2023-08-23;06:39:10;0.00;inc;F;24.00;Sola;42.4883;3.145;16.672;2;38.417;2;5.69;6;999999;9;0.001;0;0.02;0;0.01;6;0.00;0;1.51;6;90.870;2;13.903;2;0.580;2;0.16;6
10;2023-08-29;06:34:15;0.00;inc;S;3.00;Sola;42.4883;3.145;22.416;2;37.988;2;5.03;6;7.970;6;0.012;6;0.05;2;0.01;0;0.00;0;0.99;6;133.970;2;21.268;2;999999;9;0.25;5
10;2023-08-29;06:35:42;0.00;inc;F;24.00;Sola;42.4883;3.145;22.506;2;38.050;2;5.01;6;7.970;6;0.021;6;0.07;2;0.01;6;0.00;0;1.01;6;95.980;2;11.360;2;999999;9;0.26;6
10;2023-09-05;06:39:25;0.00;inc;S;3.00;Sola;42.4883;3.145;20.781;2;38.112;2;5.21;6;7.957;6;0.001;0;0.00;0;0.00;0;0.00;0;0.00;0;135.803;2;18.412;2;0.329;6;0.18;6
10;2023-09-05;06:39:58;0.00;inc;F;24.00;Sola;42.4883;3.145;18.391;2;38.303;2;5.51;6;7.924;6;0.018;6;0.00;0;0.00;0;0.00;0;0.00;0;105.759;2;15.441;2;0.647;6;0.50;6
10;2023-09-12;06:28:02;0.00;inc;S;3.00;Sola;42.4883;3.145;21.495;2;38.111;2;5.17;6;7.963;6;0.051;6;0.00;0;0.00;0;0.00;0;0.00;0;79.471;2;13.882;2;0.353;6;0.16;6
10;2023-09-12;06:28:42;0.00;inc;F;24.00;Sola;42.4883;3.145;21.259;2;38.099;2;5.18;6;7.961;6;0.038;6;0.00;0;0.00;0;0.00;0;0.00;0;89.783;2;9.702;2;0.800;6;0.16;6
10;2023-09-19;06:38:43;0.00;inc;S;3.00;Sola;42.4883;3.145;22.274;2;37.723;2;5.38;3;7.979;6;0.004;6;0.00;0;0.00;0;0.00;0;0.00;0;107.011;2;12.644;2;1.000;2;0.50;6
10;2023-09-19;06:39:19;0.00;inc;F;24.00;Sola;42.4883;3.145;22.276;2;37.732;2;5.12;6;7.976;6;0.010;6;0.00;0;0.00;0;0.00;0;0.00;0;100.202;2;13.058;2;0.569;6;0.49;6
10;2023-10-04;07:35:42;0.00;inc;S;3.00;Sola;42.4883;3.145;22.472;2;38.218;2;5.10;6;7.982;2;0.000;0;0.00;0;0.00;0;0.00;0;0.81;6;55.567;2;6.791;2;0.540;6;0.14;6
10;2023-10-04;07:37:14;0.00;inc;F;24.00;Sola;42.4883;3.145;22.382;2;38.222;2;5.09;6;7.982;2;0.005;6;0.00;0;0.00;0;0.00;0;0.79;6;77.536;2;8.487;2;0.670;2;0.12;6
10;2023-10-10;06:36:49;0.00;inc;S;3.00;Sola;42.4883;3.145;22.309;2;38.181;2;5.16;6;8.010;6;0.009;6;0.01;0;0.00;0;0.00;0;0.72;6;95.696;2;11.915;2;0.585;6;0.13;6
10;2023-10-10;06:37:22;0.00;inc;F;24.00;Sola;42.4883;3.145;22.258;2;38.216;2;5.16;6;8.008;6;0.037;6;0.06;6;0.01;0;0.00;0;0.76;6;120.421;2;13.575;2;0.280;2;0.17;6
10;2023-10-17;06:18:49;0.00;inc;S;3.00;Sola;42.4883;3.145;21.563;2;38.208;2;5.15;6;999999;9;0.053;6;0.05;2;0.01;6;0.01;0;0.97;6;123.872;2;18.326;2;0.780;6;0.27;6
10;2023-10-17;06:19:23;0.00;inc;F;24.00;Sola;42.4883;3.145;21.337;2;38.258;2;5.19;6;999999;9;0.071;6;0.01;0;0.01;0;0.00;0;1.02;6;97.102;2;12.374;2;1.010;6;0.24;6
10;2023-10-24;06:33:07;0.00;inc;S;3.00;Sola;42.4883;3.145;20.370;2;38.168;2;5.18;6;7.993;6;0.092;6;0.06;2;0.04;6;0.03;2;1.03;6;100.902;6;10.638;6;2.192;6;0.40;6
10;2023-10-24;06:33:41;0.00;inc;F;24.00;Sola;42.4883;3.145;20.297;2;38.184;2;5.19;6;7.991;6;0.151;6;0.06;2;0.02;6;0.01;2;0.81;6;109.467;3;15.117;3;1.570;6;0.47;6
10;2023-10-31;07:26:38;0.00;inc;S;3.00;Sola;42.4883;3.145;19.503;2;38.176;2;5.15;6;7.985;6;0.091;6;0.04;2;0.04;6;0.01;0;1.21;6;115.995;3;16.039;3;1.589;6;0.46;6
10;2023-10-31;07:27:13;0.00;inc;F;24.00;Sola;42.4883;3.145;19.526;2;38.208;2;5.17;6;7.983;6;0.089;6;0.09;2;0.04;6;0.01;6;1.21;6;129.430;6;15.798;6;1.463;6;0.44;6
10;2023-11-07;07:28:03;0.00;inc;S;3.00;Sola;42.4883;3.145;17.811;2;38.196;2;5.36;6;7.981;2;0.009;6;0.04;2;0.02;6;0.00;0;1.06;6;67.854;6;9.521;6;1.143;6;0.24;6
10;2023-11-07;07:28:38;0.00;inc;F;24.00;Sola;42.4883;3.145;17.866;2;38.242;2;5.31;6;7.977;2;0.015;6;0.10;2;0.03;6;0.00;0;1.13;6;72.967;6;10.116;6;0.877;6;0.25;6
10;2023-11-14;07:57:23;0.00;inc;S;3.00;Sola;42.4883;3.145;16.961;2;38.257;2;5.45;6;7.965;2;0.023;6;0.06;6;0.02;2;0.08;0;1.26;6;59.733;3;9.360;3;0.300;6;0.21;6
10;2023-11-14;07:58:12;0.00;inc;F;24.00;Sola;42.4883;3.145;16.848;2;38.267;2;5.41;6;7.961;2;0.033;6;0.07;2;0.02;6;0.02;6;1.24;6;53.575;3;7.891;3;0.661;2;0.24;6
10;2023-11-21;07:31:59;0.00;inc;S;3.00;Sola;42.4883;3.145;16.853;2;38.119;2;5.57;6;7.974;2;0.012;6;0.10;6;0.01;2;0.02;2;0.70;6;82.239;3;9.741;3;0.660;6;0.42;6
10;2023-11-21;07:32:42;0.00;inc;F;24.00;Sola;42.4883;3.145;16.897;2;38.136;2;5.55;6;7.975;2;0.015;6;0.06;6;0.01;0;0.01;0;0.73;6;72.989;3;10.604;3;1.007;6;0.45;6
10;2023-12-06;07:55:26;0.00;inc;S;3.00;Sola;42.4883;3.145;14.743;2;38.103;2;5.56;6;7.940;6;0.010;6;0.94;6;0.13;6;0.02;2;1.40;6;116.344;6;17.264;6;1.240;6;0.55;6
10;2023-12-06;07:56:19;0.00;inc;F;24.00;Sola;42.4883;3.145;14.643;2;38.178;2;5.67;6;7.932;2;0.104;6;1.00;6;0.13;6;0.04;6;1.51;6;73.841;3;7.397;3;1.134;6;0.46;6
10;2023-12-12;07:53:24;0.00;inc;S;3.00;Sola;42.4883;3.145;14.427;2;38.163;2;6.12;6;7.941;6;0.037;6;0.74;6;0.15;6;0.03;6;1.44;6;73.251;3;8.847;3;0.720;6;0.75;6
10;2023-12-12;07:54:15;0.00;inc;F;24.00;Sola;42.4883;3.145;14.383;2;38.229;2;999999;9;999999;9;999999;9;0.76;6;0.19;6;0.03;6;1.62;6;83.715;6;10.379;6;1.311;6;999999;9
10;2023-12-19;07:59:06;0.00;inc;S;3.00;Sola;42.4883;3.145;13.445;2;38.224;2;5.71;6;7.923;6;0.106;6;1.07;6;0.25;6;0.05;6;1.84;6;118.493;6;19.417;6;1.168;6;0.51;6
10;2023-12-19;07:59:53;0.00;inc;F;24.00;Sola;42.4883;3.145;13.472;2;38.275;2;5.71;6;7.929;6;0.114;6;0.96;6;0.24;6;0.04;6;1.78;6;79.683;6;12.039;6;2.050;6;0.59;6
10;2024-01-09;07:59:33;0.00;inc;S;3.00;Sola;42.4883;3.145;12.026;2;38.029;2;6.10;6;7.913;6;0.030;6;1.49;6;0.33;6;0.04;6;1.08;6;145.439;6;17.600;6;1.772;6;1.37;6
10;2024-01-09;08:00:21;0.00;inc;F;24.00;Sola;42.4883;3.145;11.641;2;38.091;2;6.18;6;7.910;6;0.056;6;1.47;6;0.31;6;0.04;2;0.91;6;136.710;6;18.235;6;1.770;6;1.46;6
10;2024-01-16;08:31:07;0.00;inc;S;3.00;Sola;42.4883;3.145;12.830;2;37.971;2;5.77;6;7.907;6;0.020;6;2.78;6;0.23;6;0.06;6;2.25;6;101.678;6;15.752;6;1.505;6;0.68;6
10;2024-01-16;08:31:42;0.00;inc;F;24.00;Sola;42.4883;3.145;12.734;2;37.988;2;5.76;6;7.901;6;0.007;6;2.85;6;0.19;6;0.06;6;2.27;6;83.775;6;12.330;6;1.217;6;0.64;6
10;2024-01-23;08:00:12;0.00;inc;S;3.00;Sola;42.4883;3.145;13.296;2;38.167;2;5.84;6;999999;9;0.037;6;2.03;6;0.16;6;0.04;6;1.95;6;172.426;6;30.973;6;0.677;6;0.67;6
10;2024-01-23;08:01:03;0.00;inc;F;24.00;Sola;42.4883;3.145;13.060;2;38.142;2;999999;9;999999;9;0.091;6;2.03;6;0.16;6;0.06;6;2.06;6;115.875;6;17.546;6;1.245;6;0.69;6
10;2024-01-30;07:45:00;0.00;inc;S;3.00;Sola;42.4883;3.145;12.565;2;38.064;2;6.02;6;999999;9;0.289;6;1.99;6;0.26;6;0.13;6;2.38;6;115.160;6;21.090;6;1.310;6;0.34;6
10;2024-01-30;07:46:00;0.00;inc;F;24.00;Sola;42.4883;3.145;12.214;2;38.013;2;6.05;6;999999;9;0.401;6;1.92;6;0.23;6;0.13;6;2.16;6;92.965;6;14.096;6;1.080;6;0.31;6
10;2024-02-06;07:56:20;0.00;inc;S;3.00;Sola;42.4883;3.145;12.081;2;37.859;2;6.17;6;999999;9;0.224;6;2.16;6;0.20;6;0.03;6;2.05;6;164.845;3;26.017;3;1.150;6;0.91;6
10;2024-02-06;07:57:01;0.00;inc;F;24.00;Sola;42.4883;3.145;12.184;2;37.853;2;6.24;6;999999;9;0.138;6;2.16;6;0.20;6;0.02;6;2.03;6;122.986;6;21.300;6;1.400;6;0.87;6
10;2024-02-13;07:44:03;0.00;inc;S;3.00;Sola;42.4883;3.145;12.734;2;38.011;2;5.98;6;7.915;6;0.039;6;1.60;6;0.23;6;0.06;6;2.30;6;121.937;6;19.985;6;1.235;6;0.72;5
